,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
225,472,"[20, 40[",Non-Government,285020,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
226,473,"[20, 40[",Non-Government,303990,High School,Never-married,Other,Not-in-family,*,Male,0,0,60,North America,<=50K
227,476,"[0, 20[",Non-Government,211870,High School,Never-married,Other,Not-in-family,*,Male,0,0,6,North America,<=50K
228,477,"[20, 40[",Non-Government,281432,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,30,North America,<=50K
229,479,"[20, 40[",Non-Government,197904,High School,Never-married,Other,Unmarried,*,Female,0,0,35,North America,<=50K
230,481,"[40, 60[",Non-Government,170721,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,20,North America,<=50K
231,482,"[20, 40[",Government,70100,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,20,North America,<=50K
232,488,"[40, 60[",Government,164427,Undergraduate,Divorced,Technical,Unmarried,*,Female,0,0,40,North America,<=50K
233,489,"[20, 40[",Non-Government,91039,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,15024,0,60,North America,>50K
234,490,"[40, 60[",Non-Government,347934,High School,Never-married,Other,Not-in-family,*,Female,0,0,35,North America,<=50K
235,495,"[40, 60[",Non-Government,343121,High School,Divorced,Other,Unmarried,*,Female,0,0,36,North America,<=50K
236,496,"[20, 40[",Non-Government,262749,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
237,498,"[20, 40[",Non-Government,64293,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,35,North America,<=50K
238,499,"[60, 80[",Unknown,303588,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,20,North America,<=50K
239,502,"[40, 60[",Non-Government,48925,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
240,504,"[20, 40[",Non-Government,181054,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Female,0,0,40,North America,<=50K
241,505,"[20, 40[",Non-Government,388093,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,40,North America,<=50K
242,507,"[40, 60[",Non-Government,112131,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
243,509,"[20, 40[",Non-Government,91996,High School,Divorced,Other,Unmarried,*,Female,0,0,40,North America,<=50K
244,513,"[20, 40[",Non-Government,337587,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,>50K
245,514,"[20, 40[",Non-Government,189346,High School,Divorced,Technical,Not-in-family,*,Male,0,0,45,North America,<=50K
246,516,"[20, 40[",Non-Government,267044,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,20,North America,<=50K
247,517,"[20, 40[",Unknown,214635,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,24,North America,<=50K
248,518,"[20, 40[",Unknown,204226,Undergraduate,Never-married,Other,Unmarried,*,Female,0,0,35,North America,<=50K
249,519,"[20, 40[",Non-Government,108116,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,>50K
250,520,"[20, 40[",Non-Government,99146,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,15024,0,80,North America,>50K
251,521,"[40, 60[",Non-Government,196232,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,7688,0,50,North America,>50K
252,524,"[40, 60[",Non-Government,177905,Undergraduate,Divorced,Technical,Unmarried,*,Male,0,0,58,North America,>50K
253,526,"[40, 60[",Non-Government,221172,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
254,528,"[20, 40[",Non-Government,190387,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
255,531,"[20, 40[",Non-Government,108658,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
256,532,"[20, 40[",Non-Government,197202,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
257,540,"[40, 60[",Non-Government,210525,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
258,543,"[20, 40[",Non-Government,163862,High School,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
259,544,"[20, 40[",Non-Government,201872,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
260,545,"[20, 40[",Non-Government,84179,High School,Never-married,Nontechnical,Not-in-family,*,Female,0,0,45,North America,<=50K
261,547,"[20, 40[",Government,233327,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
262,548,"[20, 40[",Non-Government,259510,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,36,North America,<=50K
263,549,"[20, 40[",Non-Government,184831,Undergraduate,Never-married,Technical,Unmarried,*,Male,0,0,40,North America,<=50K
264,556,"[20, 40[",Non-Government,54576,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
265,561,"[40, 60[",Non-Government,212960,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,35,North America,>50K
266,562,"[40, 60[",Non-Government,264052,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,>50K
267,563,"[20, 40[",Non-Government,82804,High School,Never-married,Nontechnical,Unmarried,*,Female,0,0,40,North America,<=50K
268,565,"[20, 40[",Non-Government,27337,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,48,North America,<=50K
269,570,"[20, 40[",Non-Government,354351,High School,Never-married,Technical,Own-child,*,Male,0,0,40,North America,<=50K
270,571,"[40, 60[",Non-Government,95469,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
271,572,"[0, 20[",Non-Government,242718,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,12,North America,<=50K
272,573,"[20, 40[",Non-Government,22463,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,1977,40,North America,>50K
273,575,"[20, 40[",Non-Government,350162,Undergraduate,Married-civ-spouse,Nontechnical,Wife,*,Male,0,0,40,North America,>50K
274,580,"[60, 80[",Unknown,195733,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,30,North America,>50K
275,581,"[40, 60[",Non-Government,69884,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
276,582,"[40, 60[",Non-Government,199713,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
277,583,"[20, 40[",Non-Government,181659,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
278,585,"[20, 40[",Non-Government,197747,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,24,North America,<=50K
279,586,"[20, 40[",Non-Government,34292,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,60,North America,<=50K
280,587,"[0, 20[",Non-Government,156764,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
281,588,"[40, 60[",Non-Government,25826,High School,Married-civ-spouse,Technical,Husband,*,Male,0,1887,47,North America,>50K
282,593,"[20, 40[",Non-Government,168387,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,7688,0,40,North America,>50K
283,594,"[20, 40[",Non-Government,117789,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,40,North America,<=50K
284,595,"[20, 40[",Non-Government,267147,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
285,596,"[20, 40[",Unknown,99399,Undergraduate,Never-married,Other,Unmarried,*,Female,0,0,25,North America,<=50K
286,597,"[40, 60[",Non-Government,214242,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,1902,50,North America,>50K
287,598,"[20, 40[",Non-Government,200408,Undergraduate,Never-married,Technical,Not-in-family,*,Male,2174,0,40,North America,<=50K
288,601,"[0, 20[",Non-Government,217039,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,28,North America,<=50K
289,605,"[40, 60[",Non-Government,45612,High School,Never-married,Other,Unmarried,*,Female,0,0,37,North America,<=50K
290,607,"[20, 40[",Non-Government,182521,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
291,609,"[0, 20[",Non-Government,169658,High School,Never-married,Other,Own-child,*,Female,0,0,21,North America,<=50K
292,611,"[20, 40[",Non-Government,247564,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
293,612,"[20, 40[",Non-Government,249909,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
294,613,"[20, 40[",Government,208122,Undergraduate,Never-married,Technical,Own-child,*,Male,1055,0,40,North America,<=50K
295,614,"[20, 40[",Non-Government,109881,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,20,North America,<=50K
296,615,"[20, 40[",Non-Government,207824,High School,Never-married,Nontechnical,Own-child,*,Male,0,0,60,North America,<=50K
297,616,"[20, 40[",Non-Government,369027,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,45,North America,<=50K
298,617,"[40, 60[",Non-Government,114117,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,32,North America,<=50K
299,618,"[40, 60[",Non-Government,51048,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,55,North America,<=50K
300,619,"[40, 60[",Non-Government,102388,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,15024,0,45,North America,>50K
301,620,"[20, 40[",Non-Government,190483,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,20,North America,<=50K
302,625,"[20, 40[",Non-Government,124187,High School,Never-married,Other,Own-child,*,Male,0,0,60,North America,<=50K
303,626,"[20, 40[",Non-Government,153614,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,>50K
304,627,"[20, 40[",Non-Government,267556,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,64,North America,<=50K
305,628,"[20, 40[",Non-Government,205469,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
306,629,"[40, 60[",Non-Government,268090,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,26,North America,>50K
307,632,"[40, 60[",Non-Government,154374,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,15024,0,60,North America,>50K
308,633,"[20, 40[",Non-Government,103649,Undergraduate,Married-civ-spouse,Other,Wife,*,Female,0,0,40,North America,>50K
309,634,"[40, 60[",Non-Government,35723,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
310,635,"[0, 20[",Non-Government,262601,High School,Never-married,Other,Own-child,*,Female,0,0,14,North America,<=50K
311,637,"[20, 40[",Non-Government,175697,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,15024,0,60,North America,>50K
312,640,"[20, 40[",Non-Government,75654,High School,Divorced,Technical,Not-in-family,*,Male,0,0,55,North America,<=50K
313,641,"[60, 80[",Non-Government,199378,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
314,642,"[20, 40[",Non-Government,160968,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
315,643,"[20, 40[",Non-Government,188563,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,5178,0,50,North America,>50K
316,644,"[20, 40[",Non-Government,55849,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
317,648,"[40, 60[",Unknown,158611,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,50,North America,<=50K
318,650,"[20, 40[",Non-Government,130959,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,20,North America,<=50K
319,651,"[20, 40[",Non-Government,556660,High School,Never-married,Nontechnical,Other-relative,*,Male,4101,0,50,North America,<=50K
320,654,"[20, 40[",Non-Government,288341,High School,Never-married,Technical,Own-child,*,Female,0,0,32,North America,<=50K
321,657,"[20, 40[",Non-Government,106742,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
322,658,"[40, 60[",Non-Government,219288,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,35,North America,<=50K
323,659,"[40, 60[",Non-Government,174524,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
324,662,"[20, 40[",Non-Government,111900,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
325,664,"[20, 40[",Non-Government,81145,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Female,0,0,25,North America,<=50K
326,667,"[40, 60[",Non-Government,247019,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
327,671,"[0, 20[",Unknown,80077,High School,Never-married,Other,Own-child,*,Female,0,0,20,North America,<=50K
328,673,"[20, 40[",Non-Government,182556,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
329,674,"[40, 60[",Non-Government,219420,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
330,675,"[20, 40[",Non-Government,240817,High School,Never-married,Nontechnical,Own-child,*,Female,2597,0,40,North America,<=50K
331,676,"[0, 20[",Non-Government,102726,High School,Never-married,Other,Own-child,*,Male,0,0,16,North America,<=50K
332,677,"[20, 40[",Non-Government,226267,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
333,678,"[20, 40[",Non-Government,125457,High School,Never-married,Technical,Not-in-family,*,Male,0,0,45,North America,<=50K
334,682,"[20, 40[",Non-Government,190290,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
335,685,"[20, 40[",Non-Government,136721,High School,Divorced,Nontechnical,Not-in-family,*,Female,0,0,40,North America,<=50K
336,687,"[40, 60[",Government,86644,Undergraduate,Married-civ-spouse,Technical,Wife,*,Female,0,0,55,North America,<=50K
337,689,"[20, 40[",Non-Government,167350,High School,Never-married,Other,Other-relative,*,Male,0,0,30,North America,<=50K
338,691,"[20, 40[",Non-Government,140027,Undergraduate,Never-married,Technical,Own-child,*,Female,0,0,45,North America,<=50K
339,692,"[40, 60[",Non-Government,262425,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
340,693,"[20, 40[",Non-Government,316702,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,20,North America,<=50K
341,696,"[20, 40[",Non-Government,203628,Graduate,Never-married,Technical,Not-in-family,*,Male,0,0,60,North America,>50K
342,699,"[0, 20[",Non-Government,475028,High School,Never-married,Nontechnical,Own-child,*,Female,0,0,20,North America,<=50K
343,702,"[20, 40[",Non-Government,163870,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,30,North America,<=50K
344,703,"[20, 40[",Non-Government,80145,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
345,705,"[40, 60[",Non-Government,63042,Undergraduate,Divorced,Nontechnical,Own-child,*,Female,0,0,50,North America,>50K
346,708,"[60, 80[",Non-Government,177665,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,35,North America,<=50K
347,709,"[0, 20[",Non-Government,208103,High School,Never-married,Other,Other-relative,*,Male,0,0,25,North America,<=50K
348,710,"[20, 40[",Non-Government,296450,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
349,711,"[20, 40[",Non-Government,70282,Undergraduate,Divorced,Other,Unmarried,*,Female,0,0,40,North America,<=50K
350,715,"[20, 40[",Non-Government,295697,High School,Separated,Other,Unmarried,*,Female,0,0,40,North America,<=50K
351,716,"[20, 40[",Non-Government,194141,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
352,718,"[20, 40[",Non-Government,214399,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,15,North America,<=50K
353,719,"[20, 40[",Non-Government,217460,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,>50K
354,720,"[20, 40[",Non-Government,182556,High School,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
355,721,"[40, 60[",Non-Government,125831,High School,Married-civ-spouse,Technical,Husband,*,Male,0,2051,60,North America,<=50K
356,722,"[20, 40[",Non-Government,271328,Undergraduate,Never-married,Technical,Not-in-family,*,Male,4650,0,40,North America,<=50K
357,724,"[40, 60[",Non-Government,162140,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,7298,0,45,North America,>50K
358,726,"[40, 60[",Non-Government,111502,High School,Married-civ-spouse,Nontechnical,Wife,*,Female,0,0,40,North America,<=50K
359,727,"[20, 40[",Non-Government,299047,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,20,North America,<=50K
360,728,"[20, 40[",Non-Government,223212,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
361,730,"[20, 40[",Non-Government,352139,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,24,North America,<=50K
362,731,"[40, 60[",Non-Government,173093,Undergraduate,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
363,735,"[20, 40[",Non-Government,234901,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,2407,0,40,North America,<=50K
364,737,"[40, 60[",Government,260960,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,<=50K
